Brand_id,Brand_name,Brand_description,Brand_url,Brand_image,Brand_isActive,Activefrom
"4359","Fujin Kami Pharmaceutico","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4360","Apellon Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4361","Medgen Drugs And Laboratories Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4362","Camillus Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4363","Arbour Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4364","Macway Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4365","Vjolen Pharmaceutical","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4366","Fizikem Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4367","Anisum Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4368","Next Vision Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4369","Blue Chem Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4370","Universal Impex","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4371","Modgal Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4372","Unistar Biotech Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4373","Depsons Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4374","Alarius Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4375","Salvia Labs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4376","Sanador Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4377","Amoke Capsules India Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4378","Uptas Lifescience","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4379","Gary Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4380","Karisca Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4381","Dermacia Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4382","Extensive Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4383","Esvy Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4384","Meditrust Laboratories Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4385","Medpurple Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4386","Kuresys Labs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4387","Janus Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4388","H.L Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4389","Adonis Phytoceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4390","ST. Jude Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4391","Aptroshine Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4392","Clamed Healthcare Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4393","Protech Biosystems","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4394","Deify Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4395","Navil Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4396","Kurit Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4397","Adikan Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4398","Alpinia Biopharma Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4399","Aspen Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4400","Prime Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4401","Nestor Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4402","Mediarch Healthcare Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4403","Numark Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4404","Medsea Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4405","Roman Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4406","Crossed Fingers Organics Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4407","Ar-Ex Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4408","Umano Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4409","LifeSurge BioSciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4410","Curelab Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4411","Aelix Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4412","Life Medicare & Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4413","Unika Pharmaceuticals Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4414","Rauwolfia Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4415","Kalwin Biomedica","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4416","Medrex Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4417","Celosia Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4418","Genial Medicaments","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4419","Robust Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4420","Cagrus Biopharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4421","Epsilon Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4422","Unitech Health Care Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4423","Admak Pharmaceutical Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4424","One Pharma Drugs & Pharmaceuticals Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4425","South India Research Institute Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4426","Admac Pharma Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4427","Claro Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4428","Besins Healthcare India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4429","Makmaul Labocare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4430","Nephurocare Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4431","Qren Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4432","Ubatlife Health Care","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4433","Skoda Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4434","Kenbrio Pharmaceutials Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4435","Indizen Pharmaceutical","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4436","Q4Q Health Solutions India Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4437","United Laboratories India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4438","Gray Anon Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4439","Sunvet Health Care","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4440","Fibrica Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4441","Aroma Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4442","Sarthak Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4443","Fulfil Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4444","Skyglow Pharmaceuticals Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4445","Pacific Meditech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4446","Astopic Lifescience","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4447","Overseas Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4448","Infar India Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4449","Anitek Lifecare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4450","Evalin Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4451","Pharmed Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4452","Adlib Biologicals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4453","Akmed Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4454","Ratchet Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4455","Prime Meditek","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4456","Alchemist Life Science Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4457","B P P Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4458","UniBiotics Pharmaceutical","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4459","Green Bract Lifesciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4460","Pharm Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4461","Broadspectrum Remedies Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4462","Dial Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4463","Sure For Cure Formulations India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4464","Biogenius Labs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4465","Cosme Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4466","Antila Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4467","Vertis Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4468","Unimac Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4469","Nurtureplus Biotech Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4470","Aurochem Laboratories India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4471","Synokem Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4472","Franklin Remedies","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4473","Reltic Labs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4474","Gennext Life Sciences","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4475","F C Remedies","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4476","Kript Pharmaceuticals Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4477","LifeCare Formulation Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4478","Propel Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4479","Cellic Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4480","Indu Drugs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4481","USR Remedies","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4482","Bioasia Lifesciences Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4483","Flora & Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4484","Nakularch Meditech Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4485","Protectlife Healthcare Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4486","Unisolve Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4487","Steadcare Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4488","Skama Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4489","Gaiety Life","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4490","Nexgen Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4491","ULA Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4492","Octis Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4493","VOGUE PHARMA","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4494","Athlon Mediventure Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4495","Suremed Lifecare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4496","Dwarkesh Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4497","Dea-della Life Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4498","Medifinity Healthcare Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4499","Adroit Lifescience Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4500","Unijules Life Science Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4501","Astonea Labs Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4502","AN Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4503","Pykon Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4504","Biogensis Biotechnic","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4505","Clabert Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4506","Allbrids Lifescience Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4507","Advok Pharmacia Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4508","Ind Blues Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4509","Alicanto Drugs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4510","Espee Formulation Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4511","Sumages Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4512","Skvamps Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4513","United Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4514","Ronish Bioceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4515","Kanish Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4516","Optimal Pharmaceuticals Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4517","Premedium Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4518","Unico Drugs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4519","Darzine Remedies Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4520","Redson Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4521","Nettle Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4522","Trulip Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4523","Ginsburg Drugs Formulation Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4524","Medhexa Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4525","Veemon Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4526","Aaltramed Healthcare Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4527","Unikid Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4528","Associated Biopharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4529","Matins Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4530","Eltropix Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4531","Bio Vitamins","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4532","Ultichem Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4533","Cirdi India Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4534","Shantam Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4535","United Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4536","Shreshtha Formulations","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4537","Udik Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4538","Brochem Health Care Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4539","Raynox Healthcare Pvt. Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4540","Unilead Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4541","Uniroyal Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4542","Unique Remedies & Pharmaceutical","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4543","Homogreen Pharmaceutical","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4544","Eureka Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4545","Rachil Remedies Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4546","Artel Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4547","Globela Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4548","Alienist Pharmaceutical Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4549","Nitro Cadineur","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4550","Acichem Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4551","Kipss Health Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4552","Ultra Bio Labs","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4553","Pluzine Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4554","Coral Pharmaceuticals P Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4555","Aishika Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4556","Astrova Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4557","Monsut Chem Industries","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4558","AMPM Laboratory Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4559","Somatico Laboratories Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4560","Unilex Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4561","Pharma Plus","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4562","Unisharp Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4563","Dr. Edwin Lab","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4564","Creative Remedies Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4565","Osper Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4566","Insinius Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4567","Alcure Pharmaceutical Laboratories India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4568","Raviolis Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4569","Unique Life Sciences (P) Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4570","Medconic Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4571","Clyde Biotech  P  Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4572","Kontest Chemicals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4573","Kryptochem Medicament Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4574","Kayess Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4575","Maksal Pharmaceuticals (P) Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4576","Medlife Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4577","Unison Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4578","Seamac Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4579","Medicamen Biotech Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4580","Gladcare Formulations Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4581","Piggik Pharmaceuticals Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4582","Elgoog Health Series","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4583","Natchem Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4584","Minot Pharma Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4585","Raymond Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4586","Uninor Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4587","Uniphar Biotech Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4588","Ultra Chiron Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4589","USK Therapeutics Private Limited","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4590","Fountil Life Sciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4591","Optima Healthcare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4592","Tiruvision Medicare","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4593","Urochem Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4594","Unireach Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4595","U & V Cancure Pvt. Ltd.","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4596","Universal Drug House Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4597","Ubit Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4598","Supernova Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4599","Procter & Gamble Hygiene and Health Care Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4600","Novo Nordisk India Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4601","Amazing Reaserch Laboratories Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4602","Earum Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4603","Alcon Laboratories","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4604","Aurolab","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4605","Geno Pharmaceuticals Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4606","Skymap Pharmaceutical Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4607","Vibrant Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4608","AMPS Biotech Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4609","Glowderma Labs Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4610","Novita Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4611","Akrovis Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4612","Nature Biotech","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4613","Walter Bushnell","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4614","Viwacure Healthcare Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4615","Nexgen Rx Life Science Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4616","Bioceutics Inc","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4617","Apple Therapeutics Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4618","Steadfast Medishield Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4619","Scorleon Pharma","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4620","Sovicare Pharmaceuticals","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4621","Kenn Pharmaceuticals Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
"4622","Swarion Lifesciences Pvt Ltd","nothing","nothing","nothing","TRUE","1/1/2023 5:32:00 AM"
